ID_token,price_diff,total_price,pred_price,fur_value,pattern_value,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,pattern_value,mouth_value,image_url_png,opensea
27320,0.9344105911359497,7.786439940979675,8.720850532115625,sphynx,luckystripe,thicccbrowz,sphynx,kittencream,aquamarine,strawberry,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/27320.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/27320
1224403,0.9316100865892425,6.565337502616077,7.49694758920532,ragdoll,tiger,asif,ragdoll,purplehaze,cottoncandy,thundergrey,tiger,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1224403.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1224403
516528,0.9309666838904427,6.933683674085167,7.864650357975609,birman,spangled,thicccbrowz,birman,icy,bananacream,thundergrey,spangled,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/516528.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/516528
522729,0.9272204283514709,6.956922724353018,7.884143152704489,birman,tiger,slyboots,birman,sandalwood,shadowgrey,sapphire,tiger,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/522729.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/522729
795507,0.923814862431513,5.940003529169552,6.863818391601065,selkirk,rorschach,wiley,selkirk,purplehaze,mauveover,sapphire,rorschach,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/795507.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/795507
874706,0.9228158200159164,5.997401981138551,6.920217801154467,koladiviya,rascal,wonky,koladiviya,cashewmilk,brownies,olive,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/874706.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/874706
874308,0.9167682356351508,5.915261070867383,6.832029306502534,koladiviya,rorschach,chronic,koladiviya,cashewmilk,brownies,thundergrey,rorschach,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/874308.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/874308
831222,0.9135383060914473,5.539419586486185,6.452957892577632,koladiviya,rorschach,wiley,koladiviya,cashewmilk,bananacream,cyan,rorschach,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/831222.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/831222
497694,0.9111381335313835,5.931706335730003,6.842844469261387,birman,spangled,slyboots,birman,icy,cottoncandy,coralsunrise,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/497694.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/497694
339809,0.9083444306342603,7.545286150165248,8.453630580799508,ragdoll,amur,crazy,ragdoll,sandalwood,shadowgrey,mintgreen,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/339809.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/339809
830686,0.9016060941153423,5.7077951853717135,6.609401279487056,birman,totesbasic,wonky,birman,frosting,bananacream,parakeet,totesbasic,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/830686.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/830686
823775,0.8982250916309411,5.710984699775871,6.609209791406812,koladiviya,rorschach,chronic,koladiviya,cashewmilk,cinderella,thundergrey,rorschach,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/823775.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/823775
485630,0.8967379394948427,5.916441236086037,6.8131791755808795,munchkin,spangled,wonky,munchkin,purplehaze,bananacream,thundergrey,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/485630.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/485630
1226176,0.8915021975878226,6.676216563949132,7.5677187615369546,koladiviya,rascal,asif,koladiviya,frosting,greymatter,dahlia,rascal,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1226176.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1226176
62783,0.8880135421427582,9.152285390309977,10.040298932452735,sphynx,luckystripe,thicccbrowz,sphynx,granitegrey,mauveover,gold,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/62783.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/62783
850389,0.8869319133948297,5.7975487226173374,6.684480636012167,selkirk,amur,thicccbrowz,selkirk,frosting,bananacream,parakeet,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/850389.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/850389
500616,0.8786519579724779,6.30731434727876,7.185966305251238,birman,spangled,chronic,birman,purplehaze,shadowgrey,sapphire,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/500616.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/500616
458148,0.8780157898491066,5.708837374162832,6.586853164011939,sphynx,amur,crazy,sphynx,icy,aquamarine,topaz,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/458148.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/458148
830792,0.8769783404286313,5.74343587448722,6.620414214915852,koladiviya,rascal,thicccbrowz,koladiviya,frosting,cottoncandy,parakeet,rascal,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/830792.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/830792
865217,0.8725184896636993,6.397020661864557,7.269539151528257,koladiviya,rorschach,wonky,koladiviya,icy,brownies,olive,rorschach,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/865217.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/865217
